"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","clade","Accession"
"GQ472468",-7.80002761965808,1.00224651590605,-2.11004047592801,-0.396540033233727,1.69075465849646,2.26650730405551,-1.0793130268818,0.862479110838482,-1.16139839016981,-0.280612250565723,0.848581009381976,-0.310744167621686,0.139315809723338,-0.0666541885940768,0.278735248732198,0.324871974103766,0.533793596018094,-0.223200326682247,-0.356355120296025,-0.365237291085495,-0.475191620967603,0.145206842961264,0.0735002924054975,0.0274923069032265,-0.0351919815358838,0.192219434474683,-0.0448122490878613,0.0220142672182802,-0.432547402695697,0.101645478313751,-0.0947462587461568,-0.114549414590869,-0.222690046791953,-0.0430674780718694,0.225339195785962,0.0863334334163844,0.0270120608746521,-0.154390691535949,-0.0246172163271059,0.104384497407468,0.000419612915027449,0.000341731426869882,2.66506502609955e-05,-0.000523058859348723,-0.000836146100543492,0.0005023505402562,-0.00126350114328002,0.000194798724399197,1.96581426308066e-14,-6.57966728699731e-16,1.68870636156275e-16,5.49385000736277e-17,-2.03209992128122e-16,-3.61827122619779e-16,4.68628978746098e-16,-3.24781180257111e-16,-2.39993918718414e-16,"Asian SEA2a","GQ472468"
"GQ472470",-8.0113322105504,0.529874728080012,-1.59786328080491,-1.03969735484731,1.63286256445826,2.63329712153463,-0.965996236360536,1.23967249556896,-1.33419185131344,-0.0363399770410733,0.889159232163007,-0.107055552782443,0.663349145785052,-0.663355363759566,0.421636143099391,0.0654537901519944,0.806164883931235,-0.344957432001359,0.454386761031727,-0.282164440292983,-0.477808225518288,-0.0550765007976912,-0.69856159266838,0.0441567939477108,0.258362623362594,-0.189653711210262,0.19793416487746,0.343926141499099,0.0541552341928295,-0.294618194068524,0.106317826692132,0.262944372918212,-0.407724310793022,0.0770421191464056,-0.272480268629779,-0.217205346658273,-0.017509924274722,0.0634503022732941,-0.119496178611969,-0.114871160240507,0.000667716346161339,-0.0025544132212958,-0.000908657999530382,0.000156815989606735,0.00104232980620427,0.00075462833112761,0.000221657252050023,-0.00145339311305723,1.92515261812536e-14,2.54168659928402e-16,-2.00167596712159e-16,1.13591510913731e-15,-4.33179487744489e-16,-4.70590154782571e-16,3.97233554369059e-16,-5.69887792970404e-16,-3.63082244806595e-16,"Asian SEA2a","GQ472470"
"GQ472473",-7.79943075795003,0.969895354752745,-1.32664775870143,-0.830912179858347,1.35019148498426,2.86172038185257,-1.41917029608514,0.379257161526751,-1.17571457706763,-0.209883970362876,0.823696459512336,-0.342105201373437,0.214731450397654,-0.365440083606381,0.65215146903356,0.396246786360639,0.608993833627823,-0.157625016472951,-0.0343273955874832,-0.04834553193508,-0.440850379472912,-0.0428108487433532,0.15698029742349,-0.244507228492597,0.123542341665482,0.273615671185397,0.0364393624979303,0.130320879852168,-0.179192346190875,-0.135007859078673,-0.300980598943506,-0.214655398973431,0.076073030164594,0.239124544945737,0.138969782261063,0.11291612416515,0.171461704640666,0.0734389153098644,0.0632164745622598,-0.180031644583996,0.000597360190067138,0.000521439925035873,2.73896270177397e-05,-0.000215344199640567,-0.00027072530230701,0.0006351029657109,5.06669726176087e-05,6.47102022141314e-05,1.99000420333435e-14,-5.49669146649321e-16,-1.90391940319076e-18,1.70846191907706e-16,-2.89783596500502e-17,-5.57010222779911e-16,2.33600096228056e-16,-3.13387861090831e-16,-1.56772246899697e-16,"Asian SEA2a","GQ472473"
"GQ472477",-8.03627456817928,1.09423966432684,-1.92452855505186,-0.285510984316899,1.72693970302295,2.45535672230798,-1.57176181303857,0.922762992191615,-1.13629245055142,-0.178772249245882,0.896231490502412,-0.267255994182996,-0.300157075247283,-0.786249949903374,0.0936100187283384,0.6341064468445,0.770367130484239,0.0130281293734358,0.0744404778169307,0.565159437204978,-0.000636484112874404,0.0402643629807467,0.0651944488845742,0.0567928845802282,-0.0572105915917018,0.288718342951052,-0.113021735504046,0.539676686524653,-0.105813946843344,-0.388601859358814,-0.0105878048327825,-0.105732811491452,0.0615962797348853,0.0886245325700519,-0.0600130555310324,-0.0533443685384,-0.0692378411278834,0.0729428694748213,-0.0610062066176131,-0.3001096534313,2.23589515512452e-05,0.0006090438888403,0.000494667274420363,-0.00018258298938151,-0.000270550081807157,0.000558614861826637,-0.00112035415835128,0.000222695722944275,1.97213830558145e-14,-6.04781370201921e-16,-1.93917003767301e-16,2.33299234062708e-16,-1.07563312561832e-16,-5.92426128874856e-16,2.36549629410526e-16,-3.31223323494252e-16,-2.8206366360404e-16,"Asian SEA2a","GQ472477"
"GU358653",-7.87329444588891,1.28595460552068,-2.0037835728655,-0.776764741803185,0.725535702554071,1.8982636100648,-1.05637075956256,0.529603902449642,-1.48756477592797,-0.0413035682267741,0.692074309599019,0.00742620112591587,0.339521257988355,0.621357959771677,0.217249140675569,0.520297350297154,-0.479427504524794,-0.539593797951113,-0.0166018044633124,-0.421237484229127,0.0534404536708355,-0.658299882455945,-0.583191469345539,-0.031728570964926,-0.132653888336019,0.566699676379597,-0.248798300147514,0.326120843319825,-0.0758212560250237,-0.169475527067954,-0.0820818125099212,0.0121099377669059,0.0511932473649181,0.00829503329310716,-0.0503248127925986,0.0234141280926463,0.00723612819033369,-0.23093897694073,0.258633969134892,0.217061809559197,-0.000127574806551155,-0.00103715839170684,0.00125102547818261,-9.69125078236838e-05,0.00037329032029034,-0.000820348524535055,0.000394969183837291,0.000284371740860145,1.95052684008583e-14,-9.07008480622016e-16,6.64859597843892e-17,-1.46203003272877e-16,2.18218003461851e-16,-3.93222742215379e-16,3.84342849818136e-16,-2.95535647944922e-16,-3.49466207275007e-16,"Asian SEA2a","GU358653"
"HM486355",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486355"
"HM486356",-5.2061848138116,0.698770344798152,-0.940848743734556,-1.30313915257077,-0.242028253658144,-1.48829345630486,3.81091684045919,1.02939566742304,0.333506589569009,1.179613609378,0.360380519035132,-0.604817598304685,0.0234900065734632,-0.122110071410708,-0.0513462459673144,-0.125682735770311,-0.266445900294487,0.245679757918313,0.220258252776943,-0.223830074017097,0.235319967382784,-0.143482889777788,0.00528497678409278,0.0445467864193133,-0.00364738956567591,-0.398037353126545,-0.102619097550134,-0.0461896129447603,-0.12890345592733,-0.0224628929579945,-0.151756199642,0.089651174660559,-0.076583499911814,-0.15567994920649,-0.229875582889641,-0.0363201771101191,-0.0409119540077644,-0.145636214321627,0.192889711205551,0.0580745138725737,0.000408621689843203,0.000507732535366923,-0.000597503266046774,-0.00161374741503589,0.000778011865270309,-7.46000212860579e-05,0.000474763773229265,0.000145405106066847,1.86423046465625e-14,7.05759118718007e-17,8.90075374226726e-17,3.92527165180391e-16,-5.30036594690347e-16,5.33584151019716e-17,2.8430021158331e-16,3.52544153748262e-16,-2.84497347929942e-16,"Asian SEA2a","HM486356"
"HM486357",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486357"
"HM486358",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486358"
"HM486359",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486359"
"HM486361",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486361"
"HM486362",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486362"
"HM486364",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486364"
"HM486365",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486365"
"HM486366",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486366"
"HM486367",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486367"
"HM486368",-7.88348847874955,0.548344769527076,-1.78115351081107,-0.548984877912182,1.34674117347372,2.55550441367566,-1.21294326565812,0.590460065393391,-0.797804355760972,-0.592423890136649,0.723912765923552,-0.182640837555685,0.185594789756938,-0.362950457595456,0.0599027100598009,-0.216570769948107,0.395968981255202,0.276573327494695,-0.0409814842527105,0.0481513703039876,-0.855878376251771,0.404342708441504,0.158885007712594,0.0690104986921348,-0.129665453175351,0.278641335486774,0.169519985960948,0.291174075921639,-0.20283602990421,-0.0777971355134077,-0.0786530106640834,-0.00916818516394489,0.107447237615986,0.129394642280466,0.0724967718497049,-0.0351862024733542,-0.221704123661904,0.12619050615135,0.0217335198440265,-0.0500213884684246,0.000503987453952215,0.000547677156494585,0.000142231962888637,-8.11380766913625e-05,-0.000232773605188486,-0.000663439790158426,-0.000206021470285388,0.000263047396605221,1.92339082185685e-14,-7.71713751574353e-16,-2.23948524328222e-16,2.81868494370221e-16,-1.40000662112566e-16,-3.90476769086138e-16,3.44622398690571e-16,-4.24410163553347e-16,-4.89839154287244e-16,"Asian SEA2a","HM486368"
"HM486369",-5.04465895428352,0.855719364435601,-0.891878934859226,-1.14329087059704,-0.352084644369986,-1.594131133295,3.48007786148823,0.929228296391406,0.748224271304991,1.33963355581526,0.380062292918961,-0.413090986194407,0.0937165755148369,0.0772891748126888,-0.284750331395608,-0.395743580952431,0.0193026710614814,-0.223486097691905,-0.0609144646234516,-0.0737566915512222,0.135403104352911,-0.107818523123379,0.21410299844603,0.0256683303365012,-0.113292720362492,-0.261429326392051,-0.405602377401458,-0.0368324302965511,-0.0457327414735247,0.00407835893953478,0.177465347935183,-0.0698428959365197,0.197301690612464,0.190230957724576,-0.00293710155832044,0.0273245197792545,0.165063582720522,-0.0694738772829078,0.0873345535472354,-0.0925864247082945,0.000708484339804077,-0.000121423575537474,9.58331934184916e-05,0.000171130050661139,-5.09780186180555e-05,0.000172740888049588,0.000124765594534463,-0.00149374949618114,1.85174070113473e-14,2.35095435292711e-16,-1.20569213496619e-18,7.21363858368153e-16,-7.56660047146131e-17,-3.51641387704772e-16,4.78138029467618e-16,-7.74831990666784e-17,-2.21460085677812e-16,"Asian SEA2a","HM486369"
"HM486370",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486370"
"HM486371",-5.24141960058808,0.844378569453931,-1.02197625356021,-1.15582259334003,-0.411973172807513,-1.5915498980408,3.7913842987296,0.738374896801137,0.527863239034794,1.46569281071025,0.451194864803378,-0.586787087373424,-0.0414496501334514,0.108490957150325,-0.0441296746603259,-0.239595152863771,-0.131221381689418,0.0633333190601848,0.0464428226012674,0.023773342075346,0.125488718335997,-0.0857554755546536,0.107934876223987,0.171045967949605,0.0434267909824801,-0.114787478537228,-0.120873544700648,-0.0320428438455927,-0.0142751934804968,0.00691454450591738,-0.00775780273369943,-0.00188568830087012,0.010933994354945,0.0719155395681748,-0.0360911410726093,-0.0788831983137834,0.0229971712681478,0.0193141085968702,-3.16218271088291e-05,0.018523451867613,0.000436074387511109,-0.000241056193307901,1.14969363689806e-05,0.000334592977712134,-0.000193027361794964,2.93418715729464e-05,0.000298431182092622,9.96232613879334e-05,1.86284293138098e-14,1.30508303676797e-17,-5.6716843366224e-17,3.60541375364978e-16,-4.0873291210216e-16,-1.2959678277974e-16,1.45071122080071e-16,2.55583708320869e-16,-2.21460085677812e-16,"Asian SEA2a","HM486371"
