"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","clade","Accession"
"FJ598135",-4.64187105158134,-1.29797529904788,2.81352020892326,1.42788330183413,-2.69384613286555,1.32058251358915,2.15043816719917,1.43218382954281,-0.951226796100281,-1.70388455446799,0.476885969562789,0.553601871178412,0.330277457274528,0.0349841964915173,0.442150782998215,0.30557993938585,0.719643298755764,0.29170143188361,0.820955084494395,0.247230735433425,-0.110594153781871,-0.671506487226749,-0.237098672199674,0.256556884363677,0.123397680989697,-0.0669954211930283,0.0157671695702583,-0.53973304751784,0.5671823935346,0.379740303501482,-0.155443363732105,-0.404772670795123,-0.00647067343370929,0.12582466077829,0.272697951009346,0.206688631936495,0.161057637749301,-0.469023764924736,-0.148395996421197,-0.113933690543817,0.255375004241707,1.49447812880543e-14,8.8613369987556e-16,3.43704625705693e-15,-1.40253888250023e-15,5.58561398656933e-16,1.44023635260657e-17,2.50526335135055e-16,-1.42639931467776e-15,1.71564726227824e-15,-3.16566640945183e-15,3.15028215437274e-16,-1.44286189022524e-15,1.4380618191124e-15,-1.11921940834337e-15,5.33811838641704e-16,4.55486909523587e-16,1.16485176705254e-16,1.09705344624905e-15,"Asian SEA2b","FJ598135"
"FJ712195",-3.80873935997539,-1.68669661003143,0.342260339508438,3.27455277793936,-1.54211193071673,4.10147178070642,2.89520375382204,1.24691003405058,0.84697312321561,-0.574354478173424,0.666512675141061,2.35813670142307,-0.644933711536736,-0.144484719629982,2.59831389963628,-3.42059298347178,-1.92077018746076,-0.0447296216106362,-0.493684141133939,1.09332031677042,-1.27920783631695,-1.41267788952593,2.12483919073665,0.0306353887333291,-0.89020751920137,-0.333764841229594,-0.531301057628074,1.33463946058714,-1.42930544416474,0.212671340651494,0.372347453339104,-0.0213697277773079,-0.607343148922045,-0.118931195949974,-0.0174894251995961,-0.414490124420094,-0.191653113946562,0.244837290944139,-0.208511360818589,-0.153357330224709,0.0746791051847384,1.67163679826665e-14,3.76062299070601e-15,3.75010591429574e-15,-2.21283520137248e-15,2.07776479065894e-15,-2.92857319838261e-15,2.11557731074147e-16,5.46528250262915e-15,-3.74268750194821e-15,-1.74951251985857e-15,1.28494255756935e-15,-1.76814833859221e-15,4.69548665080212e-16,-8.55279484403889e-16,1.29841711092543e-15,1.10391342653354e-15,-6.29609275489047e-16,1.37186012578669e-15,"Asian SEA2b","FJ712195"
"FJ712196",-4.49456749003084,-1.64975216591463,2.32818571239995,1.65205549268125,-2.13166168495019,2.25837104064659,1.94030077701707,1.44060193367039,0.303413396783354,-0.637430070418718,1.09889089608334,-0.229855937715199,-0.615791708797203,0.430705461029915,0.676941806300047,-0.935600915653994,-0.678754326973434,0.160391447160984,1.46453639242585,-0.85392148306277,-0.805626906962795,-0.389708397038512,0.0852164052287401,0.323913446089068,0.18688108454856,-0.228250542967742,0.503858128900503,0.95489542471689,-0.593244387198774,-0.285812494327168,-0.396471046333807,0.860264831502236,-0.279015245170743,0.296732464284363,0.438946597573431,-0.346982984945385,0.0699932616567546,-0.243765270293119,-0.304014953196188,-0.0876597079980223,-0.266897593087799,1.32900832856046e-14,1.51812466229592e-16,2.9329156625059e-15,-2.89419769392775e-15,3.60296097914487e-15,-1.00217050220357e-15,2.54413731216393e-15,9.99415129382459e-16,-6.83336233989086e-16,-1.65353023660599e-15,4.01358388885641e-15,-1.09930775237225e-15,3.37221532175394e-16,-1.01462009954542e-15,1.07858985849723e-15,3.97480590183831e-16,4.9266058718185e-16,1.10967227397269e-15,"Asian SEA2b","FJ712196"
"GU647092",-4.09973445536461,-1.63077492440458,2.96112823306162,2.06874432996575,-2.395026036598,0.681582674031304,1.32783683988837,0.967100194413322,-0.853024289019524,-2.03160494750522,-0.813583077870891,-0.272014360881865,0.117100754023363,0.278959809697434,-0.256258077666477,0.0674346241345449,0.44799789083228,0.00208922192243163,-0.232024041202431,-0.434500510815483,0.43183894134846,0.305069018617528,-0.113989989384327,0.102875544046942,-0.922350012338892,-0.188240057526101,0.124967443870035,-0.129778917279307,-0.00740483297232899,-0.12968875507466,0.279057139051614,0.25993024290876,0.0213635781263661,0.215610004778482,0.204291724943163,0.0255737554826761,0.160654726516918,0.161722095713806,0.072476257633147,0.11664915105265,0.0136115079211861,1.72120222806381e-14,2.68732557519968e-15,2.28496483315347e-15,1.87849636903453e-15,-7.91217062248534e-16,1.52229116645012e-15,1.19345490251981e-15,-1.55567571968344e-16,7.12510713052474e-17,-2.84645954965862e-15,1.35224327855003e-15,-1.14205494990621e-15,9.33866039674657e-16,-8.42337582412993e-16,1.10981146777567e-15,4.90326563493138e-16,2.41589896373362e-16,8.63056146331168e-16,"Asian SEA2b","GU647092"
"KF726852",-4.70500725393165,-1.96105334546936,3.2670888010584,2.64132410170652,-3.01263386522696,0.840299176378997,1.38246196533761,1.16222041052242,-0.388725099080297,-0.638868867927376,0.0651666858256115,-0.503094414850297,0.206538978365881,0.533799003029836,-0.585125155401905,0.302321053410284,-0.0291238243962444,0.0698036391113228,-0.441049969841172,0.770194798077433,0.0388767113700037,-0.27762061228558,-0.195190475255135,-0.469569345564928,0.45359107632931,-0.197693504226723,-0.555806898681268,0.265709061402429,-0.0219364155249041,0.328839372396768,-0.291061150729581,-0.0625401008023751,-0.209217544165401,0.234047844048328,-0.212871312360201,0.121316344251727,-0.292025728031492,0.0419656559954902,-0.0846172482040222,-0.0498096581666061,0.101435440537961,1.4287754771528e-14,-3.81949161063486e-16,-1.33344330187929e-15,1.42852983029392e-15,-4.40639323505708e-16,-1.09582066109909e-15,1.12656169050334e-15,-1.29456033050352e-15,2.89704565025303e-16,-2.32692760881704e-15,-3.06002788962423e-16,-1.06816161941425e-15,1.09111712391703e-15,-9.26665102509948e-16,1.18845311038845e-15,6.03805766719604e-16,-5.12352083336338e-16,1.1608045339912e-15,"Asian SEA2b","KF726852"
"KP319184",-4.70500725393165,-1.96105334546936,3.2670888010584,2.64132410170652,-3.01263386522696,0.840299176378997,1.38246196533761,1.16222041052242,-0.388725099080297,-0.638868867927376,0.0651666858256115,-0.503094414850297,0.206538978365881,0.533799003029836,-0.585125155401905,0.302321053410284,-0.0291238243962444,0.0698036391113228,-0.441049969841172,0.770194798077433,0.0388767113700037,-0.27762061228558,-0.195190475255135,-0.469569345564928,0.45359107632931,-0.197693504226723,-0.555806898681268,0.265709061402429,-0.0219364155249041,0.328839372396768,-0.291061150729581,-0.0625401008023751,-0.209217544165401,0.234047844048328,-0.212871312360201,0.121316344251727,-0.292025728031492,0.0419656559954902,-0.0846172482040222,-0.0498096581666061,0.101435440537961,1.4287754771528e-14,-3.81949161063486e-16,-1.33344330187929e-15,1.42852983029392e-15,-4.40639323505708e-16,-1.09582066109909e-15,1.12656169050334e-15,-1.29456033050352e-15,2.89704565025303e-16,-2.32692760881704e-15,-3.06002788962423e-16,-1.06816161941425e-15,1.09111712391703e-15,-9.26665102509948e-16,1.18845311038845e-15,6.03805766719604e-16,-5.12352083336338e-16,1.1608045339912e-15,"Asian SEA2b","KP319184"
"KP319185",-3.99388739317554,-2.13977844696083,2.70156338662274,1.64101675294386,-2.71228520101852,0.545216849278205,0.710864026510558,0.368092122690436,-0.755637543132367,-2.1194765734965,-0.580959674938827,-0.628915460133141,-1.02635213082397,0.986663143851321,-1.22186931522215,0.74448020692397,0.0501782399164657,0.542587594065474,-0.368754127397645,-0.233914833828919,1.14026579529012,0.418821519358881,-0.468714662059295,-0.544641508981657,-0.948235466161665,-0.139858693108183,0.148961533302486,-0.181348300604249,-0.192493705925832,0.022080458326232,0.153435506249282,0.351709470996673,0.507205126045267,0.0855325535976706,0.0978686944877463,-0.091285117994621,0.153422472558979,0.356408326502809,-0.075830543130449,0.096909110493798,-0.255981444294965,1.6323843860938e-14,1.32730237003386e-15,-1.57306017741895e-15,3.59934205720352e-15,-1.79041778441117e-15,6.34112746749998e-16,1.63754411236987e-15,-3.77612176893375e-16,1.51454100331795e-15,-2.79094839842736e-15,1.01917637116248e-15,-1.36409955483124e-15,2.53854437091749e-16,-7.31315279950477e-16,9.98789165313154e-16,3.51548685414993e-16,1.95452914483304e-17,6.41011541406137e-16,"Asian SEA2b","KP319185"
"KP319186",-4.75811126763792,-1.81699179991357,2.16571623778953,3.09952324221985,-2.79750694983087,0.602321885743396,2.26135215933247,0.606212114171199,-0.829534954531361,0.00580732852808616,1.37229797107124,-0.780918022651126,0.605608153586034,0.662097251717355,-0.223418658202434,-0.810059857387125,0.856559691346797,-0.357602360485843,0.562982793958473,0.836273262104376,0.874572982308956,-0.529874175822303,-0.526696399799384,-0.149944406557234,-0.0115368559084707,0.126845997174977,0.30551363150271,-0.463098179635103,0.000561124018013157,0.120561698814134,-0.286037600777433,-0.0666358357481047,0.428085355190949,-0.174662582956305,-0.0930624593638979,0.256191222104322,0.155555958544231,-0.18985074519699,0.150618803472614,0.302416350464644,-0.0358479302159672,1.14299285938519e-14,-1.75513105655228e-15,-1.03308242012126e-15,1.18890991479747e-16,2.27749952433286e-15,-1.68950779327124e-15,5.92081582518097e-16,-8.98055815009326e-16,1.17903888664715e-15,-1.82002182203348e-15,-2.73427429058375e-16,6.66349945868928e-16,1.31725706283836e-15,-8.15809041976241e-16,1.0197284884909e-15,7.4961106087338e-16,-2.12084212834255e-17,9.06940293108244e-16,"Asian SEA2b","KP319186"
"KP319187",-4.43665556712655,-1.08180391265162,2.83539497937744,2.23276304226582,-2.50699648683195,1.03060892877715,2.31758659351103,1.11392258321411,-1.72696566866263,-2.40130158531305,-0.437433257657149,0.38422219708295,-0.0134446097789351,-0.477198054748296,-0.56916117264758,0.956633082994793,1.72191423617532,-0.368157710371564,-0.103048459651398,-0.381661993863482,-0.272983746224885,0.686319127475736,0.555523715056386,1.01089629399594,0.102734837917869,0.663110426273401,-0.0814351451573347,0.765876423941929,-0.401597652644261,0.397469441854115,-0.164300077065539,0.292196765940512,0.17051686148337,0.0411209446271456,0.292411634743236,-0.12437456175961,0.266858369116411,0.140525013881159,0.166515265898373,-0.0385221204570691,-0.35267495745749,1.55466877437004e-14,-1.39274404029777e-15,1.70209774522527e-15,-1.42441712922531e-15,-6.9572096242182e-17,1.57780231768138e-15,2.55174338420965e-15,-4.45452695058282e-17,6.26362583617826e-16,-3.4015710619712e-15,2.68451090810022e-15,-1.47512185729375e-15,1.59999985444975e-15,-1.00887103610677e-15,9.98789165313154e-16,6.8461559280254e-16,3.52612198835877e-16,1.0851007512562e-15,"Asian SEA2b","KP319187"
"KP319188",-4.60249448749696,-1.97430408386198,2.27670536738304,3.22059158579437,-2.71860690027711,0.737715575223168,2.17918370541257,0.732542575381898,-0.783088488409586,-0.203655591727603,0.978002971839296,-0.675225283184298,0.73016793942298,0.372921228826252,-0.265151979782325,-0.632998908028938,0.618345184881072,-0.218162374850869,0.313015737218716,0.829365200848775,1.0450996773247,-0.471139970811514,-0.379628719446033,-0.217200416595976,0.00241402030488484,0.145572733281072,0.331269654475349,-0.435246563874924,0.117310536205148,0.0832780989976301,-0.287633787478462,-0.159866242794878,0.456548125077822,-0.238794710593147,-0.0731257822055203,0.203056894578048,0.18139679442848,-0.155549949988366,0.147451185755816,0.185009536060794,-0.126746892083208,1.2096062408627e-14,-1.2971640588944e-15,-8.6654896642749e-16,5.90735776945439e-16,1.61136570955777e-15,-1.0788851297274e-15,6.51062180701308e-16,-8.98055815009326e-16,1.29006118910967e-15,-1.93104412449599e-15,-5.78738760830293e-16,4.99816492175154e-16,1.09521245791333e-15,-8.15809041976241e-16,9.08706186028386e-16,6.66344334026493e-16,-2.12084212834255e-17,1.12898489803328e-15,"Asian SEA2b","KP319188"
"KP319189",-4.43665556712655,-1.08180391265162,2.83539497937744,2.23276304226582,-2.50699648683195,1.03060892877715,2.31758659351103,1.11392258321411,-1.72696566866263,-2.40130158531305,-0.437433257657149,0.38422219708295,-0.0134446097789351,-0.477198054748296,-0.56916117264758,0.956633082994793,1.72191423617532,-0.368157710371564,-0.103048459651398,-0.381661993863482,-0.272983746224885,0.686319127475736,0.555523715056386,1.01089629399594,0.102734837917869,0.663110426273401,-0.0814351451573347,0.765876423941929,-0.401597652644261,0.397469441854115,-0.164300077065539,0.292196765940512,0.17051686148337,0.0411209446271456,0.292411634743236,-0.12437456175961,0.266858369116411,0.140525013881159,0.166515265898373,-0.0385221204570691,-0.35267495745749,1.55466877437004e-14,-1.39274404029777e-15,1.70209774522527e-15,-1.42441712922531e-15,-6.9572096242182e-17,1.57780231768138e-15,2.55174338420965e-15,-4.45452695058282e-17,6.26362583617826e-16,-3.4015710619712e-15,2.68451090810022e-15,-1.47512185729375e-15,1.59999985444975e-15,-1.00887103610677e-15,9.98789165313154e-16,6.8461559280254e-16,3.52612198835877e-16,1.0851007512562e-15,"Asian SEA2b","KP319189"
"KP319190",-3.87943431669683,-1.78709197850743,3.02792237298759,1.94619599864753,-2.41296717068521,0.698875798061023,1.25403242142,1.03531327300202,-0.947939212763732,-2.00105189155438,-0.805206433862845,-0.338338993641496,0.173833775473826,0.318507069978147,-0.253781231664727,0.0721745748428967,0.407397151524318,0.0176741731175519,-0.225234076842488,-0.346046536285982,0.406480097207115,0.221705396573611,-0.0605166416903454,0.135645596354224,-0.878131328387312,-0.162512419734104,0.0866028839768456,-0.0721247254434506,-0.107555322514397,0.0322640951794143,0.396565282707285,0.344114498055547,0.0169417289247527,0.110909096857645,0.313753381888378,-0.0993751971055377,0.281624531935687,-0.102134704514404,0.51872477574367,0.330247400201422,0.0930679333317812,1.6323843860938e-14,2.30568641048478e-15,2.28496483315347e-15,1.18460697864381e-15,-6.80194759786018e-16,1.96638037630019e-15,8.36101866468583e-16,-2.6658987443086e-16,2.37784524999021e-16,-3.23503760827742e-15,1.46326558101254e-15,-9.75521496212432e-16,1.46122197637161e-15,-7.95500048561619e-16,1.06958756717646e-15,4.70377243519404e-16,2.91029515438701e-16,9.9229304529144e-16,"Asian SEA2b","KP319190"
"KP319191",-3.86851792148533,-1.75848193588915,3.14424285104219,1.65379469585999,-2.45183230211958,0.606974582553289,1.17430118434295,0.882800641414305,-0.630235089601191,-2.33132382446707,-0.591639271323799,-0.242496804123747,0.227193203925366,0.316985092044004,-0.0390455121482619,0.121176477476565,0.0932058955658596,-0.25092639498404,-0.250567745874672,-0.2104060469255,0.168602517056624,0.24802360104179,0.0289423636872081,0.0225107452739986,-0.734164079302896,-0.303299431732205,-0.0599041303006605,0.169836912624682,-0.0760200319654961,0.00898621075444217,0.183037490451694,0.427871309579674,0.0013142727770357,0.115513221840693,0.196220635117486,-0.103519057111852,0.279279624740184,-0.0956646827829811,0.556727289560069,0.274747808205266,-0.00827143922509529,1.67211381274545e-14,2.9400462954321e-15,3.52031298390382e-15,7.34640439903197e-16,-2.18594718580676e-16,1.84627035415757e-15,1.68514264976787e-15,-1.77398411974456e-16,-5.19842589075456e-18,-2.79096613864084e-15,1.42525124006243e-15,-5.54683470525116e-16,1.6323508484218e-15,-7.11559391488824e-16,1.04869945035507e-15,3.54005586178944e-16,2.21435947001851e-16,1.05975689151555e-15,"Asian SEA2b","KP319191"
"KP319192",-4.09973445536461,-1.63077492440458,2.96112823306162,2.06874432996575,-2.395026036598,0.681582674031304,1.32783683988837,0.967100194413322,-0.853024289019524,-2.03160494750522,-0.813583077870891,-0.272014360881865,0.117100754023363,0.278959809697434,-0.256258077666477,0.0674346241345449,0.44799789083228,0.00208922192243163,-0.232024041202431,-0.434500510815483,0.43183894134846,0.305069018617528,-0.113989989384327,0.102875544046942,-0.922350012338892,-0.188240057526101,0.124967443870035,-0.129778917279307,-0.00740483297232899,-0.12968875507466,0.279057139051614,0.25993024290876,0.0213635781263661,0.215610004778482,0.204291724943163,0.0255737554826761,0.160654726516918,0.161722095713806,0.072476257633147,0.11664915105265,0.0136115079211861,1.72120222806381e-14,2.68732557519968e-15,2.28496483315347e-15,1.87849636903453e-15,-7.91217062248534e-16,1.52229116645012e-15,1.19345490251981e-15,-1.55567571968344e-16,7.12510713052474e-17,-2.84645954965862e-15,1.35224327855003e-15,-1.14205494990621e-15,9.33866039674657e-16,-8.42337582412993e-16,1.10981146777567e-15,4.90326563493138e-16,2.41589896373362e-16,8.63056146331168e-16,"Asian SEA2b","KP319192"
"KP319193",-4.75964689855438,-1.68367900687201,3.36450169641514,1.9952367491296,-2.05542877865335,1.36977852458037,1.6077956128922,1.17393118117606,-0.716353020573505,-1.87112971693916,0.478746131231351,0.169208191120855,0.30019517408232,-0.442385481061482,1.08978820066235,0.790934958528747,0.375859655952208,0.740187719766975,0.128074431729399,0.0797133841334263,-0.203492679537652,-0.774674538016202,-0.107423563395337,0.422207429754677,-0.0313601589348521,0.240265010131753,0.293750711100008,-0.246230376103283,0.382045531789176,0.228896110470322,-0.0961120363440027,-0.450285029327308,0.0923683602990516,0.205709146096967,-0.0275847968102884,0.303925194743382,0.237314619937715,-0.197824019750303,-0.0736539306852518,0.215785201624826,0.106613675823776,1.48337589855917e-14,6.43272413238807e-16,2.43784553489429e-15,-1.15273870195957e-15,8.36117154813222e-16,5.69513875838644e-16,5.97471030330416e-16,-9.54554529212066e-16,3.8337963272805e-16,-3.06852189479713e-15,7.59117425287337e-16,-1.16530613406895e-15,1.70173978746087e-15,-1.39677516449966e-15,7.55856443566735e-16,4.53752186047611e-16,-1.61070579451035e-16,1.09705344624905e-15,"Asian SEA2b","KP319193"
"KP319194",-5.0355454407367,-1.70205825917218,3.36623360468399,2.09275853374044,-2.65266499263764,1.17997276329142,1.71542744768459,1.50374157757721,-0.577436612912912,-0.710138567512549,0.0711155951609904,-0.536361832214913,0.261070255461781,-0.405389265266898,-0.633505417009623,0.806440572730466,0.107896938086907,0.0948696731961842,-0.524766291298341,0.533762949144525,-0.281216366079299,-0.0365138075264232,0.245235800915871,-0.136138529870041,0.560857046048847,-0.0943103492589129,-0.599827588947421,0.06593807374816,0.0673477860984293,0.514175001217951,-0.259443625436637,0.307832217398485,-0.309950861518032,0.192896475448441,0.0672930816676962,0.357112650996001,-0.129349564304547,0.0188300332486934,-0.0896118564736337,-0.121358186410517,-0.00565018089674398,1.4287754771528e-14,-7.56649431874476e-16,-7.22820638335452e-16,9.56685044828228e-16,-1.38432889443709e-15,6.99135147573236e-17,1.72330656623936e-15,-1.40558263296604e-15,-1.5438464482476e-16,-2.71550566743585e-15,3.18497662389228e-16,-1.17918392187677e-15,4.66616672565383e-16,-9.26665102509948e-16,1.18845311038845e-15,6.31561342335233e-16,-2.90307478411307e-16,1.38284913891623e-15,"Asian SEA2b","KP319194"
